cohort,model,method,repeat,n,positive_rate,raw_accuracy,calibrated_accuracy,accuracy_change,raw_balanced_accuracy,calibrated_balanced_accuracy,balanced_accuracy_change,raw_sensitivity,calibrated_sensitivity,sensitivity_change,raw_specificity,calibrated_specificity,specificity_change,raw_auroc,calibrated_auroc,auroc_change,raw_auprc,calibrated_auprc,auprc_change,raw_brier,calibrated_brier,brier_improvement,raw_log_loss,calibrated_log_loss,log_loss_improvement,raw_ece_5,calibrated_ece_5,ece_5_improvement,raw_ece_10,calibrated_ece_10,ece_10_improvement
adult,nb,beta,9,699,0.26752504,0.93991416,0.94563662,0.00572246,0.93352586,0.92724870,-0.00627716,0.91978610,0.88770053,-0.03208556,0.94726562,0.96679688,0.01953125,0.98373788,0.98293366,-0.00080423,0.96022804,0.95809429,-0.00213375,0.04486837,0.04350636,0.00136201,0.16084893,0.14757256,0.01327637,0.02483753,0.00761108,0.01722645,0.03521243,0.01641607,0.01879636
adult,rf,platt,0,699,0.26752504,0.95708155,0.95994278,0.00286123,0.95712525,0.94719774,-0.00992752,0.95721925,0.91978610,-0.03743316,0.95703125,0.97460938,0.01757812,0.99349306,0.99280373,-0.00068934,0.98245322,0.98020709,-0.00224613,0.05356653,0.02925953,0.02430700,0.21144312,0.09916857,0.11227455,0.12767212,0.00639718,0.12127494,0.12767212,0.01001079,0.11766133
adult,rf,platt,1,699,0.26752504,0.96423462,0.97281831,0.00858369,0.96709977,0.96447297,-0.00262680,0.97326203,0.94652406,-0.02673797,0.96093750,0.98242188,0.02148438,0.99537308,0.99469418,-0.00067889,0.98779883,0.98551299,-0.00228583,0.05264079,0.02433566,0.02830514,0.21021704,0.08407465,0.12614239,0.13071716,0.01560485,0.11511231,0.13234876,0.01660119,0.11574758
adult,rf,platt,2,699,0.26752504,0.95565093,0.96137339,0.00572246,0.95954316,0.94987153,-0.00967162,0.96791444,0.92513369,-0.04278075,0.95117188,0.97460938,0.02343750,0.99461063,0.99462107,0.00001044,0.98555672,0.98561127,0.00005454,0.05352385,0.02663767,0.02688618,0.21163277,0.08345902,0.12817375,0.12642616,0.00472011,0.12170605,0.12642616,0.01441913,0.11200703
adult,rf,platt,3,699,0.26752504,0.95851216,0.97138770,0.01287554,0.95979905,0.96179917,0.00200013,0.96256684,0.94117647,-0.02139037,0.95703125,0.98242188,0.02539062,0.99498663,0.99476730,-0.00021933,0.98670369,0.98615295,-0.00055074,0.05277928,0.02453462,0.02824466,0.21046724,0.08214813,0.12831911,0.13417771,0.00670039,0.12747732,0.13417771,0.01582911,0.11834860
adult,rf,platt,4,699,0.26752504,0.95851216,0.96566524,0.00715308,0.96149628,0.95789292,-0.00360336,0.96791444,0.94117647,-0.02673797,0.95507812,0.97460938,0.01953125,0.99481952,0.99455841,-0.00026111,0.98616178,0.98549588,-0.00066589,0.05320510,0.02588088,0.02732422,0.21213116,0.08305146,0.12907970,0.13361747,0.01175089,0.12186658,0.13361747,0.01279697,0.12082050
adult,rf,platt,5,699,0.26752504,0.95851216,0.96137339,0.00286123,0.96149628,0.94817430,-0.01332198,0.96791444,0.91978610,-0.04812834,0.95507812,0.97656250,0.02148438,0.99347218,0.99296039,-0.00051178,0.98270816,0.98174279,-0.00096537,0.05369993,0.02845352,0.02524642,0.21113378,0.09581875,0.11531503,0.13215561,0.01081845,0.12133716,0.13215561,0.01417659,0.11797901
adult,rf,platt,6,699,0.26752504,0.95708155,0.95422031,-0.00286123,0.95712525,0.93650255,-0.02062270,0.95721925,0.89839572,-0.05882353,0.95703125,0.97460938,0.01757812,0.99443307,0.99409885,-0.00033422,0.98568196,0.98464152,-0.00104044,0.05292221,0.02765215,0.02527006,0.21017754,0.08667870,0.12349883,0.13151772,0.00595898,0.12555875,0.13151772,0.01425731,0.11726041
adult,rf,platt,7,699,0.26752504,0.95278970,0.96137339,0.00858369,0.95759003,0.95156877,-0.00602127,0.96791444,0.93048128,-0.03743316,0.94726562,0.97265625,0.02539062,0.99526863,0.99507019,-0.00019845,0.98741166,0.98720426,-0.00020740,0.05239418,0.02471006,0.02768412,0.20948485,0.08032427,0.12916058,0.14164966,0.01028484,0.13136482,0.14164966,0.01339991,0.12824975
adult,rf,platt,8,699,0.26752504,0.96137339,0.96709585,0.00572246,0.96514664,0.95717225,-0.00797439,0.97326203,0.93582888,-0.03743316,0.95703125,0.97851562,0.02148438,0.99589530,0.99573864,-0.00015667,0.98894281,0.98847219,-0.00047062,0.05153622,0.02281212,0.02872410,0.20698137,0.07555292,0.13142845,0.13548510,0.00753213,0.12795297,0.13548510,0.01346223,0.12202287
adult,rf,platt,9,699,0.26752504,0.95994278,0.96852647,0.00858369,0.96077561,0.95814881,-0.00262680,0.96256684,0.93582888,-0.02673797,0.95898438,0.98046875,0.02148438,0.99471507,0.99489263,0.00017756,0.98611382,0.98629644,0.00018262,0.05404462,0.02561806,0.02842655,0.21372487,0.08353432,0.13019055,0.13197610,0.00659916,0.12537694,0.13197610,0.01334181,0.11863428
adult,rf,temperature,0,699,0.26752504,0.95708155,0.95708155,0.00000000,0.95712525,0.95712525,0.00000000,0.95721925,0.95721925,0.00000000,0.95703125,0.95703125,0.00000000,0.99349306,0.99301262,-0.00048045,0.98245322,0.98067862,-0.00177459,0.05356653,0.03160673,0.02195979,0.21144312,0.10809435,0.10334877,0.12767212,0.02489669,0.10277543,0.12767212,0.02735951,0.10031261
adult,rf,temperature,1,699,0.26752504,0.96423462,0.96423462,0.00000000,0.96709977,0.96709977,0.00000000,0.97326203,0.97326203,0.00000000,0.96093750,0.96093750,0.00000000,0.99537308,0.99470463,-0.00066845,0.98779883,0.98562032,-0.00217851,0.05264079,0.02779772,0.02484307,0.21021704,0.09652631,0.11369073,0.13071716,0.02699359,0.10372357,0.13234876,0.03161405,0.10073471
adult,rf,temperature,2,699,0.26752504,0.95565093,0.95565093,0.00000000,0.95954316,0.95954316,0.00000000,0.96791444,0.96791444,0.00000000,0.95117188,0.95117188,0.00000000,0.99461063,0.99464196,0.00003133,0.98555672,0.98563321,0.00007648,0.05352385,0.02961600,0.02390785,0.21163277,0.09549196,0.11614081,0.12642616,0.02655151,0.09987465,0.12642616,0.02699232,0.09943385
adult,rf,temperature,3,699,0.26752504,0.95851216,0.95851216,0.00000000,0.95979905,0.95979905,0.00000000,0.96256684,0.96256684,0.00000000,0.95703125,0.95703125,0.00000000,0.99498663,0.99498663,0.00000000,0.98670369,0.98666745,-0.00003625,0.05277928,0.02770127,0.02507801,0.21046724,0.09290644,0.11756080,0.13417771,0.02524714,0.10893057,0.13417771,0.02533683,0.10884087
adult,rf,temperature,4,699,0.26752504,0.95851216,0.95851216,0.00000000,0.96149628,0.96149628,0.00000000,0.96791444,0.96791444,0.00000000,0.95507812,0.95507812,0.00000000,0.99481952,0.99473596,-0.00008356,0.98616178,0.98591082,-0.00025096,0.05320510,0.02825407,0.02495102,0.21213116,0.09245159,0.11967957,0.13361747,0.02422406,0.10939341,0.13361747,0.02422406,0.10939341
adult,rf,temperature,5,699,0.26752504,0.95851216,0.95851216,0.00000000,0.96149628,0.96149628,0.00000000,0.96791444,0.96791444,0.00000000,0.95507812,0.95507812,0.00000000,0.99347218,0.99341995,-0.00005222,0.98270816,0.98261489,-0.00009327,0.05369993,0.03115441,0.02254552,0.21113378,0.10281166,0.10832211,0.13215561,0.02530046,0.10685515,0.13215561,0.02806748,0.10408812
adult,rf,temperature,6,699,0.26752504,0.95708155,0.95708155,0.00000000,0.95712525,0.95712525,0.00000000,0.95721925,0.95721925,0.00000000,0.95703125,0.95703125,0.00000000,0.99443307,0.99417196,-0.00026111,0.98568196,0.98479444,-0.00088752,0.05292221,0.03007473,0.02284748,0.21017754,0.09658142,0.11359612,0.13151772,0.02440092,0.10711680,0.13151772,0.03023284,0.10128488
adult,rf,temperature,7,699,0.26752504,0.95278970,0.95278970,0.00000000,0.95759003,0.95759003,0.00000000,0.96791444,0.96791444,0.00000000,0.94726562,0.94726562,0.00000000,0.99526863,0.99520597,-0.00006267,0.98741166,0.98748734,0.00007567,0.05239418,0.02928861,0.02310557,0.20948485,0.09426377,0.11522108,0.14164966,0.02924139,0.11240827,0.14164966,0.03139559,0.11025408
adult,rf,temperature,8,699,0.26752504,0.96137339,0.96137339,0.00000000,0.96514664,0.96514664,0.00000000,0.97326203,0.97326203,0.00000000,0.95703125,0.95703125,0.00000000,0.99589530,0.99584308,-0.00005222,0.98894281,0.98869980,-0.00024301,0.05153622,0.02610613,0.02543010,0.20698137,0.08661263,0.12036875,0.13548510,0.02516045,0.11032464,0.13548510,0.02711777,0.10836733
adult,rf,temperature,9,699,0.26752504,0.95994278,0.95994278,0.00000000,0.96077561,0.96077561,0.00000000,0.96256684,0.96256684,0.00000000,0.95898438,0.95898438,0.00000000,0.99471507,0.99473596,0.00002089,0.98611382,0.98601272,-0.00010110,0.05404462,0.02904173,0.02500289,0.21372487,0.09620985,0.11751502,0.13197610,0.02763624,0.10433986,0.13197610,0.02763624,0.10433986
adult,rf,histbin,0,699,0.26752504,0.95708155,0.95135908,-0.00572246,0.95712525,0.93454942,-0.02257583,0.95721925,0.89839572,-0.05882353,0.95703125,0.97070312,0.01367188,0.99349306,0.99200472,-0.00148834,0.98245322,0.97800484,-0.00444838,0.05356653,0.03045955,0.02310697,0.21144312,0.09801847,0.11342465,0.12767212,0.00977132,0.11790080,0.12767212,0.01332095,0.11435117
adult,rf,histbin,1,699,0.26752504,0.96423462,0.95851216,-0.00572246,0.96709977,0.94961564,-0.01748412,0.97326203,0.93048128,-0.04278075,0.96093750,0.96875000,0.00781250,0.99537308,0.99273061,-0.00264246,0.98779883,0.97599464,-0.01180419,0.05264079,0.02754813,0.02509267,0.21021704,0.13454629,0.07567075,0.13071716,0.01122139,0.11949577,0.13234876,0.02057123,0.11177753
adult,rf,histbin,2,699,0.26752504,0.95565093,0.94420601,-0.01144492,0.95954316,0.92287767,-0.03666548,0.96791444,0.87700535,-0.09090909,0.95117188,0.96875000,0.01757812,0.99461063,0.99237028,-0.00224035,0.98555672,0.97868659,-0.00687013,0.05352385,0.03048529,0.02303856,0.21163277,0.09388196,0.11775081,0.12642616,0.00456197,0.12186419,0.12642616,0.01728185,0.10914432
adult,rf,histbin,3,699,0.26752504,0.95851216,0.96423462,0.00572246,0.95979905,0.95012742,-0.00967162,0.96256684,0.91978610,-0.04278075,0.95703125,0.98046875,0.02343750,0.99498663,0.99291862,-0.00206801,0.98670369,0.97534642,-0.01135727,0.05277928,0.02688127,0.02589800,0.21046724,0.13381992,0.07664733,0.13417771,0.00333184,0.13084587,0.13417771,0.00632898,0.12784872
adult,rf,histbin,4,699,0.26752504,0.95851216,0.95278970,-0.00572246,0.96149628,0.95080109,-0.01069519,0.96791444,0.94652406,-0.02139037,0.95507812,0.95507812,0.00000000,0.99481952,0.99237550,-0.00244402,0.98616178,0.97485167,-0.01131011,0.05320510,0.02873003,0.02447507,0.21213116,0.13523340,0.07689775,0.13361747,0.01605711,0.11756036,0.13361747,0.02290063,0.11071683
adult,rf,histbin,5,699,0.26752504,0.95851216,0.95708155,-0.00143062,0.96149628,0.94185014,-0.01964614,0.96791444,0.90909091,-0.05882353,0.95507812,0.97460938,0.01953125,0.99347218,0.98826036,-0.00521181,0.98270816,0.97467044,-0.00803772,0.05369993,0.02724582,0.02645411,0.21113378,0.18253952,0.02859426,0.13215561,0.00207531,0.13008029,0.13215561,0.01117570,0.12097990
adult,rf,histbin,6,699,0.26752504,0.95708155,0.95994278,0.00286123,0.95712525,0.94380327,-0.01332198,0.95721925,0.90909091,-0.04812834,0.95703125,0.97851562,0.02148438,0.99443307,0.99155561,-0.00287746,0.98568196,0.98057121,-0.00511075,0.05292221,0.02725397,0.02566824,0.21017754,0.13348774,0.07668980,0.13151772,0.00227589,0.12924184,0.13151772,0.00608478,0.12543295
adult,rf,histbin,7,699,0.26752504,0.95278970,0.96852647,0.01573677,0.95759003,0.95305711,-0.00453292,0.96791444,0.91978610,-0.04812834,0.94726562,0.98632812,0.03906250,0.99526863,0.99445918,-0.00080945,0.98741166,0.98407423,-0.00333744,0.05239418,0.02456540,0.02782878,0.20948485,0.08074393,0.12874092,0.14164966,0.01369820,0.12795147,0.14164966,0.01624265,0.12540701
adult,rf,histbin,8,699,0.26752504,0.96137339,0.95994278,-0.00143062,0.96514664,0.95059220,-0.01455444,0.97326203,0.93048128,-0.04278075,0.95703125,0.97070312,0.01367188,0.99589530,0.99474641,-0.00114890,0.98894281,0.98435418,-0.00458863,0.05153622,0.02427936,0.02725686,0.20698137,0.07860173,0.12837964,0.13548510,0.00888115,0.12660395,0.13548510,0.01337736,0.12210773
adult,rf,histbin,9,699,0.26752504,0.95994278,0.95708155,-0.00286123,0.96077561,0.95203355,-0.00874206,0.96256684,0.94117647,-0.02139037,0.95898438,0.96289062,0.00390625,0.99471507,0.99368629,-0.00102879,0.98611382,0.98172877,-0.00438505,0.05404462,0.02826693,0.02577768,0.21372487,0.08972582,0.12399905,0.13197610,0.00602590,0.12595020,0.13197610,0.01070598,0.12127012
adult,rf,isotonic,0,699,0.26752504,0.95708155,0.95708155,0.00000000,0.95712525,0.94354738,-0.01357787,0.95721925,0.91443850,-0.04278075,0.95703125,0.97265625,0.01562500,0.99349306,0.99166527,-0.00182779,0.98245322,0.97025418,-0.01219903,0.05356653,0.03023029,0.02333624,0.21144312,0.19101782,0.02042530,0.12767212,0.01313065,0.11454147,0.12767212,0.01743566,0.11023646
adult,rf,isotonic,1,699,0.26752504,0.96423462,0.96566524,0.00143062,0.96709977,0.95789292,-0.00920684,0.97326203,0.94117647,-0.03208556,0.96093750,0.97460938,0.01367188,0.99537308,0.99396829,-0.00140479,0.98779883,0.97628340,-0.01151543,0.05264079,0.02491373,0.02772706,0.21021704,0.17264454,0.03757250,0.13071716,0.01538776,0.11532940,0.13234876,0.01538776,0.11696100
adult,rf,isotonic,2,699,0.26752504,0.95565093,0.95851216,0.00286123,0.95954316,0.95131288,-0.00823028,0.96791444,0.93582888,-0.03208556,0.95117188,0.96679688,0.01562500,0.99461063,0.99380640,-0.00080423,0.98555672,0.98256102,-0.00299571,0.05352385,0.02850665,0.02501720,0.21163277,0.08705223,0.12458053,0.12642616,0.00975147,0.11667470,0.12642616,0.01986403,0.10656214
adult,rf,isotonic,3,699,0.26752504,0.95851216,0.95994278,0.00143062,0.95979905,0.94889497,-0.01090408,0.96256684,0.92513369,-0.03743316,0.95703125,0.97265625,0.01562500,0.99498663,0.99422940,-0.00075723,0.98670369,0.98043646,-0.00626723,0.05277928,0.02551828,0.02726100,0.21046724,0.12515443,0.08531281,0.13417771,0.01030434,0.12387337,0.13417771,0.01315593,0.12102177
adult,rf,isotonic,4,699,0.26752504,0.95851216,0.95708155,-0.00143062,0.96149628,0.95542802,-0.00606827,0.96791444,0.95187166,-0.01604278,0.95507812,0.95898438,0.00390625,0.99481952,0.99374373,-0.00107579,0.98616178,0.97794275,-0.00821903,0.05320510,0.02712996,0.02607513,0.21213116,0.12945017,0.08268098,0.13361747,0.01080814,0.12280933,0.13361747,0.01198806,0.12162941
adult,rf,isotonic,5,699,0.26752504,0.95851216,0.95422031,-0.00429185,0.96149628,0.94329149,-0.01820480,0.96791444,0.91978610,-0.04812834,0.95507812,0.96679688,0.01171875,0.99347218,0.98770158,-0.00577060,0.98270816,0.97077970,-0.01192846,0.05369993,0.02872609,0.02497384,0.21113378,0.23179055,-0.02065677,0.13215561,0.00706311,0.12509250,0.13215561,0.01907035,0.11308526
adult,rf,isotonic,6,699,0.26752504,0.95708155,0.95851216,0.00143062,0.95712525,0.94282670,-0.01429855,0.95721925,0.90909091,-0.04812834,0.95703125,0.97656250,0.01953125,0.99443307,0.99216139,-0.00227168,0.98568196,0.98230429,-0.00337767,0.05292221,0.02694738,0.02597483,0.21017754,0.12856645,0.08161109,0.13151772,0.01270482,0.11881291,0.13151772,0.01313477,0.11838296
adult,rf,isotonic,7,699,0.26752504,0.95278970,0.96423462,0.01144492,0.95759003,0.96200806,0.00441803,0.96791444,0.95721925,-0.01069519,0.94726562,0.96679688,0.01953125,0.99526863,0.99449052,-0.00077812,0.98741166,0.98144588,-0.00596578,0.05239418,0.02471874,0.02767544,0.20948485,0.12529292,0.08419193,0.14164966,0.01401363,0.12763603,0.14164966,0.01952575,0.12212392
adult,rf,isotonic,8,699,0.26752504,0.96137339,0.96566524,0.00429185,0.96514664,0.95619569,-0.00895095,0.97326203,0.93582888,-0.03743316,0.95703125,0.97656250,0.01953125,0.99589530,0.99440174,-0.00149357,0.98894281,0.98061495,-0.00832786,0.05153622,0.02412236,0.02741386,0.20698137,0.12211313,0.08486824,0.13548510,0.01119888,0.12428622,0.13548510,0.01562165,0.11986345
adult,rf,isotonic,9,699,0.26752504,0.95994278,0.96280401,0.00286123,0.96077561,0.95424256,-0.00653305,0.96256684,0.93582888,-0.02673797,0.95898438,0.97265625,0.01367188,0.99471507,0.99390040,-0.00081467,0.98611382,0.97942620,-0.00668762,0.05404462,0.02465655,0.02938807,0.21372487,0.12702659,0.08669828,0.13197610,0.00429413,0.12768197,0.13197610,0.01402240,0.11795370
adult,rf,beta,0,699,0.26752504,0.95708155,0.95994278,0.00286123,0.95712525,0.94719774,-0.00992752,0.95721925,0.91978610,-0.03743316,0.95703125,0.97460938,0.01757812,0.99349306,0.99269928,-0.00079378,0.98245322,0.97963039,-0.00282282,0.05356653,0.02937299,0.02419354,0.21144312,0.09942417,0.11201894,0.12767212,0.00653012,0.12114200,0.12767212,0.01068217,0.11698995
adult,rf,beta,1,699,0.26752504,0.96423462,0.97281831,0.00858369,0.96709977,0.96447297,-0.00262680,0.97326203,0.94652406,-0.02673797,0.96093750,0.98242188,0.02148438,0.99537308,0.99456885,-0.00080423,0.98779883,0.98507846,-0.00272036,0.05264079,0.02441204,0.02822875,0.21021704,0.08434269,0.12587435,0.13071716,0.01557583,0.11514133,0.13234876,0.01645069,0.11589807
adult,rf,beta,2,699,0.26752504,0.95565093,0.95994278,0.00429185,0.95954316,0.94889497,-0.01064819,0.96791444,0.92513369,-0.04278075,0.95117188,0.97265625,0.02148438,0.99461063,0.99451663,-0.00009400,0.98555672,0.98539692,-0.00015981,0.05352385,0.02702706,0.02649679,0.21163277,0.08420529,0.12742747,0.12642616,0.00489804,0.12152812,0.12642616,0.01291423,0.11351193
adult,rf,beta,3,699,0.26752504,0.95851216,0.97138770,0.01287554,0.95979905,0.96349641,0.00369736,0.96256684,0.94652406,-0.01604278,0.95703125,0.98046875,0.02343750,0.99498663,0.99467330,-0.00031334,0.98670369,0.98581309,-0.00089060,0.05277928,0.02467535,0.02810393,0.21046724,0.08242141,0.12804583,0.13417771,0.00527213,0.12890558,0.13417771,0.01304841,0.12112929
adult,rf,beta,4,699,0.26752504,0.95851216,0.96423462,0.00572246,0.96149628,0.95691636,-0.00457992,0.96791444,0.94117647,-0.02673797,0.95507812,0.97265625,0.01757812,0.99481952,0.99445396,-0.00036556,0.98616178,0.98513517,-0.00102661,0.05320510,0.02635000,0.02685510,0.21213116,0.08366019,0.12847097,0.13361747,0.00797487,0.12564260,0.13361747,0.00998636,0.12363111
adult,rf,beta,5,699,0.26752504,0.95851216,0.95994278,0.00143062,0.96149628,0.94719774,-0.01429855,0.96791444,0.91978610,-0.04812834,0.95507812,0.97460938,0.01953125,0.99347218,0.99275150,-0.00072067,0.98270816,0.98101459,-0.00169357,0.05369993,0.02860141,0.02509852,0.21113378,0.09610381,0.11502996,0.13215561,0.00960107,0.12255454,0.13215561,0.01645940,0.11569620
adult,rf,beta,6,699,0.26752504,0.95708155,0.95851216,0.00143062,0.95712525,0.94452394,-0.01260131,0.95721925,0.91443850,-0.04278075,0.95703125,0.97460938,0.01757812,0.99443307,0.99417196,-0.00026111,0.98568196,0.98478455,-0.00089741,0.05292221,0.02732332,0.02559889,0.21017754,0.08618201,0.12399553,0.13151772,0.00321232,0.12830540,0.13151772,0.00953302,0.12198470
adult,rf,beta,7,699,0.26752504,0.95278970,0.96137339,0.00858369,0.95759003,0.95156877,-0.00602127,0.96791444,0.93048128,-0.03743316,0.94726562,0.97265625,0.02539062,0.99526863,0.99509108,-0.00017756,0.98741166,0.98724776,-0.00016390,0.05239418,0.02469452,0.02769966,0.20948485,0.08026134,0.12922352,0.14164966,0.00912078,0.13252888,0.14164966,0.01298697,0.12866269
adult,rf,beta,8,699,0.26752504,0.96137339,0.96709585,0.00572246,0.96514664,0.95886949,-0.00627716,0.97326203,0.94117647,-0.03208556,0.95703125,0.97656250,0.01953125,0.99589530,0.99563419,-0.00026111,0.98894281,0.98799456,-0.00094825,0.05153622,0.02297109,0.02856513,0.20698137,0.07564056,0.13134081,0.13548510,0.00547012,0.13001498,0.13548510,0.01206152,0.12342357
adult,rf,beta,9,699,0.26752504,0.95994278,0.96280401,0.00286123,0.96077561,0.95424256,-0.00653305,0.96256684,0.93582888,-0.02673797,0.95898438,0.97265625,0.01367188,0.99471507,0.99487174,0.00015667,0.98611382,0.98619523,0.00008142,0.05404462,0.02562659,0.02841803,0.21372487,0.08321170,0.13051317,0.13197610,0.00330409,0.12867200,0.13197610,0.00548635,0.12648975
adult,svm,platt,0,699,0.26752504,0.98426323,0.97854077,-0.00572246,0.98586334,0.96837922,-0.01748412,0.98930481,0.94652406,-0.04278075,0.98242188,0.99023438,0.00781250,0.99870488,0.99852732,-0.00017756,0.99668424,0.99617877,-0.00050547,0.05236453,0.01387012,0.03849441,0.22573144,0.04366326,0.18206818,0.16407593,0.00984654,0.15422939,0.17372793,0.01261073,0.16111720
adult,svm,platt,1,699,0.26752504,0.97854077,0.98283262,0.00429185,0.98195709,0.97809784,-0.00385925,0.98930481,0.96791444,-0.02139037,0.97460938,0.98828125,0.01367188,0.99895555,0.99890333,-0.00005222,0.99721415,0.99707135,-0.00014280,0.05264233,0.01219642,0.04044590,0.22690732,0.03945979,0.18744752,0.16806975,0.00814193,0.15992782,0.16882069,0.01113574,0.15768496
adult,svm,platt,2,699,0.26752504,0.98426323,0.98855508,0.00429185,0.98416611,0.98539856,0.00123245,0.98395722,0.97860963,-0.00534759,0.98437500,0.99218750,0.00781250,0.99918533,0.99913310,-0.00005222,0.99789154,0.99777192,-0.00011962,0.05232325,0.00960832,0.04271494,0.22654339,0.03266367,0.19387972,0.16211057,0.00417768,0.15793288,0.17493065,0.00551895,0.16941169
adult,svm,platt,3,699,0.26752504,0.97567954,0.98998569,0.01430615,0.97830673,0.98467789,0.00637116,0.98395722,0.97326203,-0.01069519,0.97265625,0.99609375,0.02343750,0.99910177,0.99899733,-0.00010445,0.99768889,0.99742934,-0.00025956,0.05205175,0.01015531,0.04189644,0.22569123,0.03404771,0.19164352,0.16639613,0.00717980,0.15921633,0.16639613,0.01154498,0.15485115
adult,svm,platt,4,699,0.26752504,0.98140200,0.98998569,0.00858369,0.98391022,0.98976959,0.00585938,0.98930481,0.98930481,0.00000000,0.97851562,0.99023438,0.01171875,0.99936288,0.99923755,-0.00012533,0.99831637,0.99798488,-0.00033149,0.05076010,0.00952574,0.04123436,0.22222442,0.03162860,0.19059582,0.16578872,0.00484522,0.16094350,0.16869259,0.00905404,0.15963856
